#========================================================================================================																																																						
#	Gmacs	Main	Data	File	Version	1.1:	BBRKC	Example																																														
#	GEAR_INDEX	DESCRIPTION																																																				
#	1	:	Pot	fishery	retained	catch.																																																
#	1	:	Pot	fishery	with	discarded	catch.																																															
#	2	:	Trawl	bycatch																																																		
#	3	:	Trawl	survey																																																		
#	Fisheries:	1	Pot	"Fishery,"	2	Pot	"Discard,"	3	Trawl	"by-catch,"	4	Tanner bycatch 5 fixed gear																																										
#	Surveys:	6	NMFS	Trawl	"Survey,"	7	BSFRF	Survey																																														
#========================================================================================================																																																						
1982	# Start	year																																																				
2002	1	4	1	2	0	2	50	0.00234756	0.00737198	0.0113349	0.0238934	0.0213687	0.0299532	0.0253784	0.0271244	0.0215055	0.0219186	0.0168715	0.017262	0.0197545	0.0154749	0.00862687	0.00375357	0.00120271	0.000462729	0.000169451	5.72E-05	6.80E-05	5.22E-07		0.275900592		0.00234756	0.00737198	0.0113778	0.025693841	0.025283813	0.04126239	0.04062158	0.0494221	0.0438227	0.0491047	0.03924857	0.03736763	0.04046686	0.03611788	0.02832469	0.02267981	0.01644136	0.010410469	0.005233931	0.00328171	0.00105149	0.000302271
2003	1	4	1	2	0	2	50	0.00905642	0.0313262	0.0486591	0.0457926	0.0754884	0.0411324	0.0295013	0.0187314	0.0155351	0.0101131	0.00784445	0.00628801	0.00522738	0.00470385	0.00326928	0.00124616	0.00051187	0.000271981	0.000166446	0.000044275	3.59E-05	4.80E-07		0.354946102		0.00905642	0.0313484	0.0486591	0.048989293	0.088412046	0.052540879	0.041054555	0.02958308	0.02747584	0.02128161	0.01833984	0.01510133	0.0129997	0.01328243	0.01192086	0.00860865	0.00721573	0.005734221	0.003534777	0.001917654	0.000488847	0.000125327
2004	1	4	1	2	0	2	50	0.00562194	0.0392287	0.0821272	0.0409387	0.0348942	0.0282481	0.0230792	0.0263041	0.0129726	0.00403747	0.0030035	0.00219864	0.00109699	0.00124327	0.000872614	0.000470688	0.000220641	0.000154702	0.000133094	5.06E-05	0.000056067	1.89E-06		0.306954906		0.00569474	0.0393054	0.08266604	0.044662999	0.041805721	0.03945093	0.03445076	0.04142865	0.02263959	0.00945181	0.00793114	0.00628783	0.004289596	0.00529203	0.004620864	0.003968108	0.003589481	0.003300314	0.002766433	0.002149631	0.000704259	0.000309012
2005	1	4	1	2	0	2	50	0.00191871	0.00770091	0.0112209	0.0388494	0.0413226	0.0375068	0.0351388	0.0443045	0.0316199	0.0125456	0.00850033	0.00982304	0.00720331	0.00327436	0.00104305	0.000414527	0.00012157	0.000096553	8.56E-05	3.33E-05	7.44E-05	2.41E-06		0.29280057		0.00196861	0.00771271	0.0112209	0.041708524	0.048823638	0.048209182	0.04899561	0.06764084	0.05132689	0.02465856	0.01737958	0.01885541	0.01532375	0.00832099	0.00453861	0.003613397	0.00285123	0.003043173	0.00263037	0.001801855	0.001180048	0.000430805
2006	1	4	1	2	0	2	50	0.00438882	0.00925637	0.0313973	0.0535691	0.0252872	0.0180337	0.0251416	0.0298946	0.0249104	0.0166404	0.0117489	0.0145987	0.01011	0.00554414	0.00380686	0.00269226	0.00128361	0.000595433	0.000219708	0.000031776	3.97E-05	9.08E-07		0.289191485		0.004859605	0.010197905	0.031553171	0.057489622	0.030474689	0.02516313	0.03826087	0.05160247	0.04395244	0.03308523	0.02525719	0.02844757	0.02051011	0.01374663	0.01200582	0.01347737	0.01388784	0.011475343	0.005704158	0.002522296	0.001508635	0.000422137
2007	1	4	1	2	0	2	50	0.000582125	0.00331465	0.0157749	0.0243318	0.0402839	0.0554204	0.0422132	0.0299928	0.0165569	0.013713	0.0115133	0.0131757	0.0114181	0.00980502	0.00523321	0.00311219	0.00133955	0.000578811	0.000308278	5.20E-05	5.42E-05	6.15E-07		0.298774649		0.000582125	0.00331465	0.0157749	0.026205509	0.04847781	0.07345958	0.06006573	0.04951617	0.03127138	0.02748939	0.02486077	0.02721224	0.02392006	0.02250057	0.01667931	0.01587528	0.0152241	0.010694521	0.006203588	0.002491023	0.000930348	0.000209566
2008	1	4	1	2	0	2	45.05	0.0114112	0.0198232	0.0110663	0.0133695	0.0132872	0.0243794	0.0319997	0.0362767	0.0385816	0.0326221	0.0184354	0.0134578	0.0102909	0.00837577	0.00521577	0.00296193	0.00104864	0.000596271	0.000302001	7.71E-05	0.000100796	3.67E-06		0.293682948		0.0114112	0.0198646	0.0110663	0.014611136	0.016212049	0.03229347	0.04836668	0.06071722	0.06630329	0.0600171	0.03788077	0.02713116	0.02296313	0.02049619	0.01797907	0.01845652	0.01531983	0.012889641	0.006340181	0.003482785	0.001355259	0.000629967
2009	1	4	1	2	0	2	22	0.0129661	0.0224401	0.039973	0.0300686	0.036089	0.0225883	0.0167328	0.0136982	0.00956489	0.00963947	0.00847686	0.00777855	0.00755756	0.00668949	0.00436567	0.00189412	0.000706571	0.000401652	0.000334135	0.000130855	0.000146673	4.78E-06		0.252247376		0.0129661	0.0224401	0.039973	0.032298508	0.042476384	0.03019811	0.0263384	0.02581575	0.0195578	0.02053445	0.01919594	0.01826944	0.01781635	0.01728306	0.01713348	0.01465496	0.012234061	0.008601632	0.006702795	0.004996894	0.001844885	0.000762945
2010	1	4	1	2	0	2	14.05	0.0103954	0.0177776	0.0194017	0.048196	0.0722267	0.039529	0.0181314	0.0111273	0.00492092	0.00204842	0.00145495	0.00118226	0.00122421	0.00157043	0.00131452	0.000745056	0.000311739	0.000220451	0.000208722	0.00007235	0.000103247	2.73E-06		0.252165105		0.0103954	0.0177776	0.0194311	0.051585673	0.08650245	0.05589166	0.02795704	0.02298199	0.01039	0.00738831	0.00712389	0.004068646	0.004833771	0.00433287	0.00453976	0.004486406	0.004060729	0.004062396	0.00383155	0.002644944	0.001287188	0.000428397
2011	1	4	1	2	0	2	24.05	0.0117051	0.0127134	0.0159465	0.0249721	0.0255874	0.027926	0.030495	0.0260531	0.0144137	0.00667211	0.00553368	0.00345609	0.00215384	0.00154697	0.00128703	0.000643509	0.000324987	0.000214572	0.000203723	7.19E-05	9.04E-05	2.95E-06		0.212014061		0.0117051	0.012859143	0.01595362	0.02694304	0.030422872	0.03672898	0.04401679	0.04080668	0.02570673	0.01403898	0.01199178	0.00755011	0.00514077	0.00454333	0.00512333	0.004809889	0.005291327	0.005112642	0.004989433	0.00356525	0.001338453	0.000598979
2012	1	4	1	2	0	2	13.05	0.00361632	0.0127183	0.0286055	0.022895	0.0143198	0.0146618	0.0192976	0.0195711	0.0136659	0.00854205	0.00604223	0.00554643	0.00319498	0.00149455	0.00119346	0.000593719	0.000194982	0.000091095	5.99E-05	0.000018003	3.82E-05	1.44E-06		0.176362359		0.00361632	0.01272577	0.028735027	0.0255777	0.01976872	0.0230586	0.03072207	0.03301111	0.02538682	0.01878221	0.01389774	0.01184028	0.00725336	0.00417492	0.00496226	0.004850489	0.003917012	0.003573205	0.002881065	0.001867171	0.000988719	0.000361537
2013	1	4	1	2	0	2	21.25	0.00356481	0.0155648	0.0203786	0.0176191	0.0235044	0.01962	0.0177265	0.0123756	0.00840228	0.00787547	0.00776973	0.00748751	0.0051304	0.00240086	0.00192289	0.00103322	0.000360823	0.000153566	0.000100334	2.73E-05	3.49E-05	1.33E-06		0.173054423		0.00356481	0.0156316	0.0204762	0.019032517	0.027780951	0.02630578	0.02595664	0.02070504	0.01528504	0.01563667	0.01662159	0.0149758	0.010425	0.00585129	0.00651586	0.00598719	0.004922423	0.003444226	0.002495084	0.001495458	0.000569557	0.000322166
2014	1	4	1	2	0	2	32.4	0.00399161	0.0188829	0.00795806	0.0210559	0.0413837	0.0210729	0.021556	0.0239474	0.015908	0.0100498	0.00678183	0.00507904	0.00375761	0.00317965	0.00286268	0.00191294	0.000807572	0.000289831	0.000201923	5.01E-05	5.56E-05	1.25E-06		0.210786296		0.00399161	0.01888737	0.0079635	0.022643564	0.049099247	0.027400674	0.03268	0.03943847	0.0278371	0.02092152	0.01681846	0.0123265	0.00909259	0.00818094	0.00915727	0.01025337	0.009234432	0.005360481	0.004002807	0.002146341	0.000852453	0.000281273
2015	1	4	1	2	0	2	35.9	0.0184782	0.0558645	0.0743684	0.0481665	0.0234887	0.0167888	0.0155118	0.0120592	0.00798994	0.00464518	0.00347654	0.00348636	0.00199077	0.0013534	0.000953626	0.000433192	0.000162612	7.75E-05	8.90E-05	4.17E-05	8.62E-05	3.46E-06		0.28951558		0.0184782	0.0558754	0.07446982	0.051603611	0.027624725	0.021847251	0.02326046	0.01984783	0.01522235	0.01123405	0.00958212	0.00889707	0.00593606	0.00484527	0.004740926	0.004001352	0.003283092	0.00236594	0.002030615	0.001763001	0.00106173	0.000580116
2016	1	4	1	2	0	2	35.9	0.00647017	0.0656403	0.0900984	0.0860334	0.0639428	0.0310969	0.0145337	0.0087533	0.00405842	0.00243455	0.00248432	0.00218462	0.00157355	0.000841554	0.000481345	0.000297023	0.000105555	4.87E-05	2.90E-05	7.16E-06	0.000014386	8.47E-07		0.38113		0.00647017	0.0656403	0.0901792	0.092154358	0.075035045	0.039924808	0.02095729	0.01405536	0.00743199	0.00597415	0.00636139	0.00567515	0.00472605	0.00341677	0.003012727	0.002642405	0.002058434	0.001388759	0.000966114	0.000517874	0.000312314	0.000234759
2017	1	4	1	2	0	2	35.9	0.00676357	0.0281919	0.0475412	0.104799	0.0666216	0.0364082	0.0298115	0.0191918	0.00866347	0.00510498	0.00350821	0.00194449	0.00104316	0.00046023	0.000470392	0.000260991	9.57E-05	0.000046143	0.000024106	5.11E-06	7.02E-06	9.79E-08		0.36096287		0.00676357	0.0281919	0.04754457	0.112122365	0.078392228	0.047004364	0.04214564	0.02939032	0.01473588	0.01011635	0.00783125	0.00431463	0.002822879	0.001707683	0.001943626	0.001704046	0.001320173	0.001023839	0.000585755	0.000307359	0.000159749	3.09979E-05
2018	1	4	1	2	0	2	35.9	0.00135269	0.00118035	0.0141107	0.048223	0.0634479	0.0817199	0.0617677	0.0373229	0.0209286	0.0118184	0.00842058	0.00656239	0.00346663	0.00228178	0.0010999	0.000486386	0.000111118	3.14E-05	1.31E-05	3.42E-06	5.46E-06	1.96E-07		0.3643545		0.00135269	0.00118268	0.0141401	0.052100062	0.07584891	0.10630443	0.08731113	0.05817835	0.03402525	0.02148388	0.01607134	0.012009024	0.006668746	0.004893873	0.003224795	0.002500651	0.00139741	0.00074555	0.000364233	0.000188136	0.000102555	0.000045296
2019	1	4	1	2	0	2	35.9	0.00135269	0.00118035	0.0141107	0.048223	0.0634479	0.0817199	0.0617677	0.0373229	0.0209286	0.0118184	0.00842058	0.00656239	0.00346663	0.00228178	0.0010999	0.000486386	0.000111118	3.14E-05	1.31E-05	3.42E-06	5.46E-06	1.96E-07		0.3643545		0.00135269	0.00118268	0.0141401	0.052100062	0.07584891	0.10630443	0.08731113	0.05817835	0.03402525	0.02148388	0.01607134	0.012009024	0.006668746	0.004893873	0.003224795	0.002500651	0.00139741	0.00074555	0.000364233	0.000188136	0.000102555	0.000045296
# Survey mature females	era 1																														0																							
# Year	Season	Fleet	Sex	Type	Shell	Maturity	Nsamp	DataVec																							0																							
1982	1	3	2	2	0	1	50	0	0	0.000618895	0.00684438	0.0700815	0.2092903	0.1416973	0.0657965	0.0307524	0.00611227	0.000925449	4.94E-05	1.45E-05	0	0	0	0	0	0	0	0	0		0.532182894																							
1983	1	3	2	2	0	1	50	0	0	0.000318668	0.00965767	0.095971	0.199466	0.106034	0.0392924	0.01263748	0.003125557	0.00017019	2.76E-05	0	0	0	0	0	0	0	0	0	0		0.466700565																							
1984	1	3	2	2	0	1	50	0	0	0.000323254	0.00617941	0.0491874	0.0934634	0.0654466	0.03066384	0.01295197	0.001276434	0.000332379	0.00031611	2.26E-05	0	0	0	0	0	0	0	0	0		0.260163397																							
1985	1	3	2	2	0	1	50	0	0	0.000162788	0.002110762	0.0170356	0.05522958	0.03433918	0.00871329	0.002416302	0.000296327	0.00008052	0.000132025	0	0	0	0	0	0	0	0	0	0		0.120516374																							
1986	1	3	2	2	0	1	50	0	0	7.10E-05	0.001160254	0.01509796	0.0539788	0.0332276	0.00759989	0.002289292	4.67E-05	0.000122083	0	0	0	0	0	0	0	0	0	0	0		0.113593579																							
1987	1	3	2	2	0	1	35.6	0	0	0.000257188	0.00773678	0.03936112	0.0860584	0.0562858	0.0238535	0.01168685	0.001747234	8.26E-05	4.00E-05	3.18E-06	0	0	0	0	0	0	0	0	0		0.227112652																							
1988	1	3	2	2	0	1	50	0	3.86E-06	0.000692432	0.01287012	0.0616472	0.1419804	0.075386	0.03717621	0.01859018	0.008292821	0.000841648	0.000168624	1.34E-05	3.47E-06	2.26E-06	0	0	0	0	0	0	0		0.357668625																							
# Survey mature females	era 2																														0																							
# Year	Season	Fleet	Sex	Type	Shell	Maturity	Nsamp	DataVec																							0																							
1989	1	4	2	2	0	1	50	0	4.29E-05	0.000307571	0.02933808	0.1330917	0.1988117	0.095268	0.0454837	0.02431077	0.0077339	0.000901218	0.000100861	3.85E-05	0	0	0	0	0	0	0	0	0		0.5354289																							
1990	1	4	2	2	0	1	30.2	0	0	0.000669225	0.015360573	0.08415461	0.1627094	0.0873271	0.04335715	0.02477969	0.0065812	0.001483645	0.000227221	3.03E-05	6.89E-06	0	0	0	0	0	0	0	0		0.426687004																							
1991	1	4	2	2	0	1	16.05	0	0	0.000749828	0.0108773	0.0892839	0.150077	0.0720951	0.03056654	0.01774053	0.0050158	0.000860878	0.000093839	1.46E-05	0	0	0	0	0	0	0	0	0		0.377375315																							
1992	1	4	2	2	0	1	28.85	0	2.03E-05	0.001266375	0.0179458	0.0600454	0.0925764	0.0673017	0.0351003	0.02028762	0.00737803	0.001830214	0.000152522	2.75E-05	6.85E-06	0	0	0	0	0	0	0	0		0.303939011																							
1993	1	4	2	2	0	1	6.9	0	3.41E-05	0.001236352	0.01882336	0.070102	0.0832568	0.0332588	0.01210749	0.00980041	0.004333706	0.001011593	4.71E-05	1.45E-05	7.12E-06	0	0	0	0	0	0	0	0		0.234033331																							
1994	1	4	2	2	0	1	50	0	0	0.000637212	0.02237396	0.06241748	0.0665228	0.0486057	0.02850907	0.01005393	0.002421006	0.000382116	5.90E-05	1.89E-05	8.85E-06	1.75E-06	0	0	0	0	0	0	0		0.242011774																							
1995	1	4	2	2	0	1	50	0	0	0.000913426	0.0253944	0.1102714	0.1443457	0.073039	0.02149626	0.01233847	0.003337805	0.000171936	3.54E-05	1.35E-05	3.41E-06	0	0	0	0	0	0	0	0		0.391360707																							
1996	1	4	2	2	0	1	50	0	0	0.001996553	0.0452682	0.1397966	0.1391805	0.064179	0.02150141	0.00707159	0.001735331	0.000166513	9.63E-05	1.69E-05	0	0	0	0	0	0	0	0	0		0.421008897																							
1997	1	4	2	2	0	1	50	0	0	0.00472811	0.04188219	0.1525432	0.1858315	0.1039386	0.02427202	0.00728089	0.000694272	0.000120639	0.00031768	6.96E-06	0	0	0	0	0	0	0	0	0		0.521616061																							
1998	1	4	2	2	0	1	50	0	0	0.002279124	0.039597344	0.14435228	0.1796168	0.092283	0.02757255	0.00505145	0.001591538	0.000165664	3.45E-05	0	0	0	0	0	0	0	0	0	0		0.49254425																							
1999	1	4	2	2	0	1	50	0	0	0.000228322	0.01691929	0.1064362	0.1627048	0.0915384	0.03251956	0.00947247	0.00441993	0.000525888	0.000117669	0	0	0	0	0	0	0	0	0	0		0.424882529																							
2000	1	4	2	2	0	1	50	0	0	0.00074789	0.01769133	0.0916848	0.2022967	0.1575735	0.0397142	0.01130038	0.006142775	0.000194009	0.000061951	8.99E-06	0	0	0	0	0	0	0	0	0		0.527416525																							
2001	1	4	2	2	0	1	50	0	0	0.000482047	0.00493171	0.039996	0.1422313	0.1269365	0.0385148	0.01359271	0.00332899	0.00018524	2.91E-05	0	0	0	0	0	0	0	0	0	0		0.370228397																							
2002	1	4	2	2	0	1	50	0	0	2.46E-05	0.003998093	0.06329399	0.1599032	0.0874641	0.04023323	0.01692791	0.002528197	0.000218579	0.000151559	0.000037573	0	1.94E-05	1.94E-05	3.88E-05	0	0	0	0	0		0.374858631																							
2003	1	4	2	2	0	1	50	0	2.61E-05	7.47E-06	0.003899128	0.06373048	0.1100795	0.0825709	0.02379331	0.01164812	0.001019985	0.000160464	5.37E-05	1.18E-05	0	0	0	0	0	0	0	0	0		0.297000957																							
2004	1	4	2	2	0	1	50	0	0.00028176	0.009867331	0.01999368	0.05291	0.0866044	0.0489999	0.016319	0.00550273	0.000658788	0.0002366	5.67E-05	1.36E-05	0	4.27E-06	0	0	0	0	0	0	0		0.241448759																							
2005	1	4	2	2	0	1	50	0	0	0.000476885	0.01071527	0.03915719	0.096896	0.0666304	0.01915517	0.00471411	0.002760833	0.000477688	5.14E-05	9.74E-06	0	0	0	0	0	0	0	0	0		0.241044686																							
2006	1	4	2	2	0	1	50	0	0	6.49E-05	0.001565817	0.02109436	0.0703375	0.0809127	0.0568565	0.02170535	0.00607423	0.000889902	0.000385502	0	0	0	0	0	0	0	0	0	0		0.259886761																							
2007	1	4	2	2	0	1	50	0	0	0.000127547	0.011369934	0.0394078	0.0919995	0.0689482	0.0318764	0.02462481	0.01563442	0.00244723	0.000279141	8.70E-05	0	0	0	0	0	0	0	0	0		0.286801982																							
2008	1	4	2	2	0	1	45.05	0	0	7.50E-05	0.019128136	0.0398735	0.1020381	0.07573	0.0661909	0.0434517	0.0133554	0.001259755	0.000148198	2.79E-05	0	1.47E-05	0	8.65E-06	0	0	0	0	0		0.361301939																							
2009	1	4	2	2	0	1	22	0	0	5.31E-05	0.00385496	0.0266867	0.0791057	0.061908	0.03945303	0.02554402	0.009203165	0.001757721	0.00011779	9.62E-05	8.95E-06	9.15E-06	0	0	0	0	0	0	0		0.247798486																							
2010	1	4	2	2	0	1	14.05	0	0	0.001180684	0.0343415	0.0427016	0.0851022	0.049617	0.01723748	0.00805667	0.001574059	0.00012533	2.53E-05	6.09E-06	0	0	0	0	0	0	0	0	0		0.239967913																							
2011	1	4	2	2	0	1	24.05	0	1.49E-05	2.18E-05	0.02820358	0.1110993	0.2073079	0.1036688	0.03256359	0.01219587	0.00295766	0.000243451	1.77E-05	9.31E-06	4.23E-06	3.05E-06	0	0	0	0	0	0	0		0.498311141																							
2012	1	4	2	2	0	1	13.05	0	4.58E-05	0.002409767	0.02823706	0.1365586	0.1891128	0.0963104	0.02652857	0.01301558	0.00771203	0.00301864	0.000306032	3.07E-05	4.55E-05	0	5.08E-06	0	0	0	0	0	0		0.503336559																							
2013	1	4	2	2	0	1	21.25	6.18E-06	0.001795325	0.000733816	0.03259207	0.1157507	0.192255	0.087205	0.0367353	0.02211524	0.01487509	0.003558517	0.000577047	0.000130027	1.25E-05	0	0	0	0	0	0	0	0		0.508341812																							
2014	1	4	2	2	0	1	32.4	0	0	0.000463827	0.02492479	0.0696182	0.120199	0.074399	0.0264601	0.0250442	0.02002069	0.005178659	0.000496062	0.00029703	3.94E-05	0	1.16E-05	0	0	0	0	0	0		0.367152558																							
2015	1	4	2	2	0	1	35.9	0	0	0.000252327	0.009980638	0.04497381	0.0928607	0.0653066	0.02902458	0.02278386	0.019763401	0.005754516	0.000950069	7.85E-05	0	0	0	0	0	0	0	0	0		0.291729001																							
2016	1	4	2	2	0	1	35.9	0	0	3.45E-05	0.01012658	0.02199713	0.0529428	0.03346241	0.01613146	0.01277006	0.007804554	0.00194233	0.000318399	8.53E-05	0	0	0	0	0	0	0	0	0		0.157615523																							
2017	1	4	2	2	0	1	35.9	0	0	0.005426999	0.04276009	0.0645853	0.07984	0.0423367	0.01272471	0.00586714	0.001358798	0.000329759	2.93E-05	3.40E-06	0.000232515	0	0	0	0	0	0	0	0		0.255494711																							
2018	1	4	2	2	0	1	35.9	1.42E-05	2.29E-06	0.000843977	0.0295648	0.0949984	0.1002402	0.0359154	0.01214187	0.00520076	0.000535108	0.000117431	1.01E-05	0	1.90E-05	0	0	0	0	0	0	0	0		0.279603536																							
2019	1	4	2	2	0	1	35.9	1.42E-05	2.29E-06	0.000843977	0.0295648	0.0949984	0.1002402	0.0359154	0.01214187	0.00520076	0.000535108	0.000117431	1.01E-05	0	1.90E-05	0	0	0	0	0	0	0	0		0.279603536																							
# Survey mature male era 1																															0																							
# Year	Season	Fleet	Sex	Type	Shell	Maturity	Nsamp	DataVec																							0																							
1982	1	3	1	2	0	1	50	0	0	0	0.000715395	0.00459804	0.01473394	0.0237057	0.024996	0.02266428	0.02481753	0.02600805	0.01879454	0.01390479	0.01100927	0.00945191	0.00784434	0.004050627	0.002441672	0.000934569	0.000644255	0.000262847	0.000133288		0.211711043																							
1983	1	3	1	2	0	1	50	0.000019553	3.79E-05	3.76E-05	0.000495746	0.00383098	0.01195609	0.0222489	0.0260861	0.02330665	0.0213331	0.02058387	0.01824672	0.01855513	0.0181751	0.01405182	0.01016676	0.00730687	0.003639988	0.001443505	0.000750247	0.000257024	6.78E-05		0.222597453																							
1984	1	3	1	2	0	1	50	1.99E-05	4.53E-05	0	0.003229343	0.01164377	0.01037561	0.01440341	0.01550943	0.01480933	0.0159983	0.0178246	0.01560947	0.01455272	0.01776419	0.01891537	0.01651178	0.01659312	0.01301658	0.008096678	0.004001669	0.001097984	0.00038404		0.230402594																							
1985	1	3	1	2	0	1	50	0	0	0	0.005236598	0.007687759	0.00957537	0.01343338	0.01588318	0.0117129	0.01332532	0.01738176	0.0165541	0.01673751	0.01726759	0.01912157	0.02166981	0.02174294	0.02046074	0.014302587	0.007405339	0.001609141	0.000462611		0.251570205																							
1986	1	3	1	2	0	1	50	0	2.39E-05	1.62E-05	0.003458551	0.006579193	0.011805191	0.01516861	0.01521456	0.01279407	0.01165273	0.01039479	0.00849219	0.00607986	0.0063721	0.00740388	0.00844839	0.008678	0.00804637	0.00536796	0.003080868	0.000887937	0.000266359		0.150231709																							
1987	1	3	1	2	0	1	35.6	0	0	0	0.005635831	0.009281599	0.01070815	0.01442069	0.01251023	0.00851677	0.0072063	0.0069424	0.0052403	0.00424937	0.0049589	0.00499367	0.00513451	0.00420857	0.002943353	0.001986174	0.000978001	0.000334854	0.000087915		0.110337587																							
1988	1	3	1	2	0	1	50	1.53E-05	0	0.000124031	0.003226712	0.009019019	0.01674493	0.01982753	0.01879058	0.01344457	0.01392156	0.01206481	0.00925844	0.00640123	0.00650902	0.00653949	0.00676333	0.00549059	0.004339521	0.003393962	0.002259939	0.001071024	0.000276204		0.159481792																							
# Survey mature male era 2																															0																							
# Year	Season	Fleet	Sex	Type	Shell	Maturity	Nsamp	DataVec																							0																							
1989	1	4	1	2	0	1	50	7.64E-06	0.000169021	0.000248503	0.002906972	0.00682588	0.01092242	0.01413506	0.01607682	0.01900235	0.01999642	0.01671892	0.01179665	0.00894008	0.00845443	0.00818653	0.00701679	0.00550945	0.003350392	0.002259744	0.001470886	0.000490446	0.0002519		0.164737304																							
1990	1	4	1	2	0	1	30.2	0	0	8.29E-06	0.001389623	0.00412186	0.00867058	0.0121174	0.01262726	0.01224652	0.01280381	0.01265188	0.01193173	0.01234658	0.01841986	0.02168836	0.02028047	0.01486485	0.009989744	0.0075955	0.003855493	0.001385984	0.000756098		0.199751892																							
1991	1	4	1	2	0	1	16.05	2.01E-05	0	0	0.002535808	0.00618102	0.007013707	0.01134107	0.01220096	0.00918471	0.00734729	0.00735359	0.00680097	0.00780619	0.01105662	0.01040867	0.00898656	0.00839473	0.01038046	0.008588686	0.006648509	0.002886788	0.001548298		0.146684736																							
1992	1	4	1	2	0	1	28.85	7.08E-06	0	0.000217581	0.005372624	0.012921496	0.00887243	0.00675174	0.00775677	0.00725151	0.00628277	0.00743115	0.00613099	0.00552109	0.00573818	0.00591083	0.0065162	0.00694434	0.0072786	0.00616137	0.004209257	0.001645098	0.000845203		0.119766309																							
1993	1	4	1	2	0	1	6.9	4.81E-06	0	0.000204726	0.005284842	0.01185135	0.01634675	0.01579975	0.01196551	0.007067	0.00527617	0.00433104	0.00320817	0.00259489	0.00276596	0.00305757	0.00328478	0.00279964	0.002695523	0.002212437	0.001354961	0.000471816	0.00029977		0.102877465																							
1994	1	4	1	2	0	1	50	0	0.000471396	0.00152972	0.00584043	0.00897067	0.01504799	0.01870911	0.01749286	0.01382192	0.01134804	0.00860422	0.00543123	0.00333556	0.00289055	0.00217883	0.00240876	0.001787687	0.001600877	0.001424395	0.000900346	0.000424941	0.0001478		0.124367332																							
1995	1	4	1	2	0	1	50	0	0	0.000697993	0.0034153	0.00989174	0.01949756	0.02314638	0.02773629	0.0234418	0.02173667	0.01529875	0.00974453	0.00667876	0.00519501	0.00434428	0.00343508	0.002176722	0.001615804	0.001195708	0.000630202	0.000202743	6.28E-05		0.180144122																							
1996	1	4	1	2	0	1	50	0	1.83E-05	0.000176427	0.002127635	0.00567072	0.01087716	0.01993676	0.0281026	0.0302815	0.0295496	0.02818978	0.02120318	0.0172545	0.01678447	0.01371703	0.01248006	0.00969655	0.00612136	0.00328717	0.001609129	0.000566644	0.000257606		0.257908181																							
1997	1	4	1	2	0	1	50	2.75E-05	0	0	0.000419625	0.002107496	0.00515426	0.00868419	0.01597334	0.01997848	0.0265404	0.0260252	0.0237055	0.022008	0.02131957	0.02117558	0.01988144	0.01924786	0.01658137	0.011101538	0.006451197	0.002779594	0.001093347		0.270255487																							
1998	1	4	1	2	0	1	50	2.75E-05	0	1.36E-05	0.001164223	0.00582139	0.006209103	0.00890741	0.01127599	0.01358163	0.01387863	0.0137172	0.01327288	0.01402288	0.0157569	0.01729332	0.01898161	0.018685	0.01754368	0.0119075	0.00719061	0.002491207	0.000930529		0.212672792																							
1999	1	4	1	2	0	1	50	0.000175885	0.00028681	3.06E-05	0.001260816	0.004091068	0.0081937	0.01271882	0.01776749	0.01693715	0.01560499	0.01452504	0.01413579	0.01425796	0.01676683	0.02109827	0.01828212	0.01555833	0.01520599	0.01140666	0.00730783	0.00306567	0.001186247		0.229864066																							
2000	1	4	1	2	0	1	50	1.67E-05	7.67E-05	0.000171035	0.00391666	0.00798012	0.01369158	0.01643586	0.01399394	0.00863271	0.00750123	0.00741088	0.00644964	0.0066686	0.006816117	0.007775392	0.00786878	0.00574	0.00543193	0.00367083	0.002185599	0.000588796	0.000332519		0.133355618																							
2001	1	4	1	2	0	1	50	0	0	0.000184319	0.003254814	0.003216434	0.01115726	0.01861476	0.02731439	0.02874562	0.02539942	0.01956315	0.01214099	0.00801126	0.00867316	0.00768954	0.00809626	0.0059246	0.00482655	0.002848912	0.001532291	0.00073678	0.000268304		0.198198814																							
2002	1	4	1	2	0	1	50	0	0	4.29E-05	0.001800441	0.003915113	0.01130919	0.01524318	0.0222977	0.0223172	0.0271861	0.02237707	0.02010563	0.02071236	0.02064298	0.01969782	0.01892624	0.01523865	0.00994774	0.00506448	0.00322451	0.00098349	0.000301749		0.261334543																							
2003	1	4	1	2	0	1	50	0	2.22E-05	0	0.003196693	0.012923646	0.011408479	0.011553255	0.01085168	0.01194074	0.01116851	0.01049539	0.00881332	0.00777232	0.00857858	0.00865158	0.00736249	0.00670386	0.00546224	0.003368331	0.001873379	0.000452947	0.000124847		0.142724487																							
2004	1	4	1	2	0	1	50	7.28E-05	7.67E-05	0.00053884	0.003724299	0.006911521	0.01120283	0.01137156	0.01512455	0.00966699	0.00541434	0.00492764	0.00408919	0.003192606	0.00404876	0.00374825	0.00349742	0.00336884	0.003145612	0.002633339	0.002099031	0.000648192	0.000307122		0.099810432																							
2005	1	4	1	2	0	1	50	4.99E-05	1.18E-05	0	0.002859124	0.007501038	0.010702382	0.01385681	0.02333634	0.01970699	0.01211296	0.00887925	0.00903237	0.00812044	0.00504663	0.00349556	0.00319887	0.00272966	0.00294662	0.00254477	0.001768555	0.001105648	0.000428395		0.139434112																							
